label	name	rawTweet	tweet_id	postTweet	keyN
0	user_131	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340724901234106368	convi discussing night office oval president rt sat seditious states suggestion united	12
0	user_309	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340725430593024001	convi discussing night office oval president rt sat seditious states suggestion united	12
0	user_335	RT @RealSillyOwl: @therecount @jrpsaki @jomalleydillon WHY IS THIS A STORY THERE WAS JUST A REPORT OF KUSHNER SETTING UP A SHELL COMPANY TO…	1340725572629049344	company kushner report rt setting shell story to	8
0	user_177	RT @RadioFreeTom: Trump is taking seriously the ideas of seditious kooks encouraging military intervention in U.S. politics to the point of…	1340725701335371776	encouraging ideas intervention kooks military of point politics rt seditious taking trump	12
0	user_297	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340725923469922304	convi discussing night office oval president rt sat seditious states suggestion united	12
0	user_133	@charliemomoney @realDonaldTrump @senatemajldr Trump made radical fringe conspiracy traitors mainstream. His consta… https://t.co/cK4cfoicov	1340726084073971713	conspiracy consta fringe made mainstream radical traitors trump	8
0	user_149	RT @robreiner: The incoming Biden administration is the most diverse in our Nation’s history. It restores the beacon of Democracy. That we…	1340728974314487812	administration beacon biden democracy diverse history incoming nation restores rt we	11
0	user_149	RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…	1340730232345681928	biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent	14
0	user_84	RT @ChuckCallesto: BREAKING REPORT: General Michael Flynn drops BOMB, says Foreign Intelligence Agencies WERE MONITORING US ELECTION and ar…	1340730386142404613	agencies ar bomb breaking drops election flynn foreign general intelligence michael monitoring report rt	14
0	user_164	RT @kylegriffin1: Joe Biden will be president in 31 days.	1340730519797972995	31 biden days joe president rt	6
0	user_37	"RT @MSNBC: ""1.1M Georgians have turned out to vote in Georgia's 2 Senate runoff elections,"" @alivelshi reports. ""That is almost as many as…"	1340731875569135625	1m as elections georgia georgians reports rt runoff senate that turned vote	12
0	user_319	RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…	1340732891546800128	biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent	14
0	user_365	RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…	1340733420826189825	biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent	14
0	user_211	"RT @gtconway3d: And also to discuss the felon's idea of declaring martial law and ordering the military to ""re-run"" a free and fair preside…"	1340736578264723463	declaring discuss fair felon free idea law martial military ordering preside re rt run	14
0	user_398	RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…	1340736540662763520	biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent	14
0	user_229	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340736077200420864	convi discussing night office oval president rt sat seditious states suggestion united	12
0	user_389	RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…	1340736004202901504	biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent	14
0	user_286	RT @JohnJHarwood: this pattern has been repeated over and over and over again  impossible to avoid the conclusion that President Trump is c…	1340736849971691522	avoid conclusion impossible pattern president repeated rt trump	8
0	user_57	RT @donwinslow: Twitter now alerts Trump that Biden is president every time he lies about election fraud https://t.co/Ul3U8DBE0F via @Yahoo	1340736842631499777	alerts biden election fraud lies president rt time trump twitter	10
0	user_95	RT @drofdem: @AmyKremer @WomenforTrump #GOP if you’re talking about anything other than #FightForTrump  we don’t want to hear you we don’t…	1340736835992113157	don don fightfortrump gop hear re rt talking you	9
0	user_225	RT @ArthurSchwartz: Tony Bobulinski came forward 2 months ago saying that he met w/ Joe Biden to discuss the Bidens’ business dealings w/ t…	1340738505299775488	ago biden bidens bobulinski business dealings discuss forward joe met months rt tony	13
0	user_28	RT @JohnnyBlkshrt: My wife is a nurse at a Nursing Home. Can someone explain how Lindsey Graham got a covid shot before her.	1340741154594320404	covid explain graham her home lindsey nurse nursing rt shot wife	11
0	user_110	"RT @MSNBC: ""1.1M Georgians have turned out to vote in Georgia's 2 Senate runoff elections,"" @alivelshi reports. ""That is almost as many as…"	1340741225771659264	1m as elections georgia georgians reports rt runoff senate that turned vote	12
0	user_388	RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…	1340741177662828544	biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent	14
0	user_356	RT @DineshDSouza: Here are the grimy details. Isn’t THIS what the campaign finance laws were designed to prevent and punish?  https://t.co/…	1340741030577106953	campaign designed details finance grimy isn laws prevent punish rt	10
0	user_154	RT @TheRickWilson: I would love for reporters to ask every Republican member of the US Senate the following question:“Should Donald Trump d…	1340741814358163457	donald love member question reporters republican rt senate should trump	10
0	user_163	RT @waltshaub: Exhibit C - Birx remains silent as Trump suggests injecting disinfectant into people. https://t.co/dzT6ARlGh1	1340742323861417995	birx disinfectant exhibit injecting people remains rt silent suggests trump	10
0	user_34	RT @thesundaytimes: The French President Emmanuel Macron, who has taken a hard line in negotiations, appears to be the final obstacle to a…	1340745784136933376	appears emmanuel final french hard line macron negotiations obstacle president rt	11
0	user_328	RT @murray_nyc: @realDonaldTrump Actually, it's Donald Trump's fault that the USA has suffered so horrendously during this pandemic. His li…	1340746115516346377	actually donald fault horrendously li pandemic rt suffered trump usa	10
0	user_28	RT @marceelias: 📣The Georgia Senate run-off elections will determine control of the U.S. Senate.   Support @ReverendWarnock and Jon @ossoff…	1340746112001564672	control determine elections georgia jon off rt run senate senate support 📣the	12
0	user_350	RT @realTuckFrumper: FACT: Melania Trump Lied Under Oath in 2013 About Having a Bachelor’s Degree  — Which is a Crime https://t.co/qmx9HcBy…	1340749284749307904	2013 bachelor crime degree fact lied melania oath rt trump  which	11
0	user_182	@EricTrump Trump's campaign has recorded over $220 Million in donations towards their fight to 'regain their stolen… https://t.co/z3dXXOQW5E	1340749275865772036	220 campaign donations fight million recorded regain stolen trump	9
0	user_61	RT @SethAbramson: I hope federal law enforcement was paying attention on Friday when Michael Flynn told Lou Dobbs that he and Sidney Powell…	1340749274460659712	attention dobbs enforcement federal flynn friday hope law lou michael paying powell rt sidney told	15
0	user_57	RT @AdamParkhomenko: Trump is asking about military options to stay in office. This has crossed every red line there is and every last Repu…	1340749798773682176	crossed line military office options red repu rt stay trump	10
0	user_12	RT @nowthisnews: ‘It’s simply unconscionable … our democracy survived because of them’ — Joe Biden commended election workers for enduring…	1340750435347521537	biden commended democracy election enduring it joe rt simply survived them unconscionable workers	13
0	user_289	RT @RBReich: We must never forget that Mitch McConnell and Republicans in Congress remained silent when Trump threatened to invoke martial…	1340755121815212033	congress forget invoke martial mcconnell mitch remained republicans rt silent threatened trump	12
0	user_347	RT @PalmerReport: Joe Biden and Kamala Harris will be sworn in one month from today. Donald Trump will be out on his ass one month from tod…	1340758020930736130	ass biden donald harris joe kamala month month rt sworn tod today trump	13
0	user_169	RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…	1340758090803777536	biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent	14
0	user_199	RT @mmpadellan: Joe Biden will be inaugurated President ONE MONTH from today, and the entire planet will rejoice.	1340758534837944325	biden entire inaugurated joe month planet president rejoice rt today	10
0	user_41	RT @exoticgamora: I don't think anyone will stop trump's assault on our election processes in the next 31 days. He's going to wring out eve…	1340758918285447168	31 assault days election eve processes rt stop trump wring	10
0	user_236	RT @Jim_Jordan: Hunter Biden profited:  -1 million from a Ukrainian energy company.  -3 million from a Russian billionaire.  -4 million fro…	1340759042021584897	biden billionaire company energy fro hunter million million million profited rt russian ukrainian	13
0	user_37	RT @DrGJackBrown: 2/  In-depth analysis of Trump's pupils:   https://t.co/C5hm8QLlO5  Ω	1340759933512511488	analysis depth in pupils rt trump	6
0	user_203	RT @joncoopertweets: Who agrees that President Biden should abolish Trump’s Space Force and use all of that money to provide Covid relief p…	1340759932216307712	abolish agrees biden covid force money president provide relief rt space trump	12
0	user_472	RT @GKeile: President Trump’s campaign team filed an appeal TODAY to the U.S. Supreme Court asking it to reverse several cases by the Penns…	1340763582514925568	appeal campaign cases court filed penns president reverse rt supreme team today trump	13
0	user_323	"RT @MSNBC: ""1.1M Georgians have turned out to vote in Georgia's 2 Senate runoff elections,"" @alivelshi reports. ""That is almost as many as…"	1340764088025149447	1m as elections georgia georgians reports rt runoff senate that turned vote	12
0	user_28	RT @shardreicer: @eliehonig May be an outlier here, but given that I watched 90% of the first impeachment with the same balance of power, t…	1340764239917682689	90 balance here impeachment outlier power rt watched	8
0	user_245	RT @eugenegu: We need to ban travel from the UK before the new coronavirus mutation spreads to the United States. Trump was quick to ban tr…	1340767519280254977	ban ban coronavirus mutation quick rt spreads states tr travel trump uk united	13
0	user_396	RT @TheRickWilson: I would love for reporters to ask every Republican member of the US Senate the following question:“Should Donald Trump d…	1340767514452779008	donald love member question reporters republican rt senate should trump	10
0	user_421	RT @jilevin: A President Who Can't Put Aside Grudges, Even for Good News https://t.co/DqalACT9w5	1340767506605039617	good grudges news president put rt	6
0	user_291	RT @SenSchumer: Because Democrats fought:  This emergency #COVIDrelief won’t include any of the dangerous GOP corporate immunity provisions…	1340767628206419968	corporate covidrelief dangerous democrats emergency fought gop immunity include provisions rt won	12
0	user_421	RT @jilevin: &lt;em&gt;Saturday Night Live &lt;/em&gt;Debuts a New Joe Biden https://t.co/DS9ayI27id	1340767615334055936	biden debuts em em gt gt joe live lt lt night rt saturday	13
0	user_151	RT @thedailybeast: WATCH: Sen. Mitt Romney slammed President Donald Trump  over his flirtation with the idea of imposing martial law to rer…	1340768394165960704	donald flirtation idea imposing law martial mitt president rer romney rt sen slammed trump watch	15
0	user_421	"RT @ProjectLincoln: Trump's WH feels about ""expertise"" and ""science"" the way @marcorubio feels about the use of the word ""f*ckers"""	1340768542245863424	ckers expertise feels feels rt science trump wh word	9
0	user_153	RT @DineshDSouza: Here are the grimy details. Isn’t THIS what the campaign finance laws were designed to prevent and punish?  https://t.co/…	1340772110336188424	campaign designed details finance grimy isn laws prevent punish rt	10
0	user_303	RT @donwinslow: I know some of these enablers who worked for Trump, lied, broke the law and did every other terrible thing he told them to…	1340772336073502720	broke enablers law lied rt terrible thing to told trump worked	11
0	user_163	RT @washingtonpost: Shipments of second coronavirus vaccine roll out as officials warn about Christmas surge in cases https://t.co/Pfrx7mXA…	1340772595373924352	cases christmas coronavirus officials roll rt shipments surge vaccine warn	10
0	user_346	RT @TeamTrump: BREAKING: Trump campaign files a petition for writ of certiorari to the US. Supreme Court to reverse a trio of Pennsylvania…	1340775495303127043	breaking campaign certiorari court files pennsylvania petition reverse rt supreme trio trump us writ	14
0	user_196	RT @johnpavlovitz: Trump is unfit to be president.  He's unfit, period.  Him being mentally ill does not making him unfit.   Him being a ma…	1340779188005965827	ill ma making mentally period president rt trump unfit unfit unfit	11
0	user_222	RT @jdwickie: Trump’s loyalty is not to America, it’s to Russia. He sided with Putin when  Russia hacked the 2016 presidential election and…	1340779465178275841	2016 america and election hacked it loyalty presidential putin rt russia russia sided trump	14
0	user_266	RT @glennkirschner2: A deranged, ex-general, a fallen lawyer who’s strategies involve releasing Krakens, mad kings &amp; secret shell corporati…	1340779820159016966	amp corporati deranged ex fallen general involve kings krakens lawyer mad releasing rt secret shell strategies who	17
0	user_53	@GOPChairwoman Senator John Barrasso, Republican Conference Chairman, on Fox News Sunday, accepted that Joe Biden i… https://t.co/xUE3ObFpDt	1340779818892333062	accepted barrasso biden chairman conference fox joe john news republican senator sunday	12
0	user_37	RT @Paul_Is_Muadib: When a criminal is at the end of the road and the police are coming to arrest them, this is when that criminal is most…	1340781225003409408	arrest coming criminal criminal end most police road rt them	10
0	user_259	RT @B52Malmet: #MomsWickedTruth my 92 year old mother says “Biden has experience. He has learned from his mistakes. He has the power. But w…	1340784127734407179	92 biden experience learned mistakes momswickedtruth mother power rt year	10
0	user_441	RT @AOC: We cannot allow the GOP to tie the Biden admin’s hands in responding to this virus.  That’s exactly what Toomey &amp; co have been try…	1340784089490591745	admin amp biden gop hands responding rt that tie toomey try virus	12
0	user_123	RT @jonathanvswan: New: President Trump's closest confidants no longer expect him to imminently announce he's running in 2024, per three so…	1340784512305778688	2024 announce closest confidants expect imminently longer new president rt running so trump	13
0	user_70	RT @mmpadellan: Scientists have to examine whatever the hell is in maga merchandise and figure out what chemical causes them to turn into i…	1340788559591161862	chemical examine figure hell maga merchandise rt scientists turn	9
0	user_236	RT @GKeile: President Trump’s campaign team filed an appeal TODAY to the U.S. Supreme Court asking it to reverse several cases by the Penns…	1340788199849930755	appeal campaign cases court filed penns president reverse rt supreme team today trump	13
0	user_150	RT @smchatter1: @Carolin21440680 @MichaelArt123 Can they though?  Which contractor is going to do and hide this work? If discovered in a Bi…	1340788944309538822	bi contractor discovered hide rt though work	7
0	user_369	@KamalaHarris @BidenInaugural @JoeBiden Trump is losing it. The Marines will have to literally drag him out of the… https://t.co/zeSKFgMH5V	1340789324590276611	drag it literally losing marines the trump	7
0	user_141	RT @CortesSteve: Not done fighting! Trump Campaign files an important new petition before the US Supreme Court.  We must fight in actual co…	1340793111623176193	actual campaign co court fight fighting files important petition rt supreme trump	12
0	user_470	RT @SenSchumer: Because Democrats fought:  This emergency #COVIDrelief won’t include any of the dangerous GOP corporate immunity provisions…	1340793217189629955	corporate covidrelief dangerous democrats emergency fought gop immunity include provisions rt won	12
0	user_137	RT @JoyAnnReid: You’re deigning to let people have $600, but only if your party gets to gut the Fed’s ability to give small businesses loan…	1340793214777769984	600 ability businesses deigning fed give gut loan party people re rt small you	14
0	user_166	RT @TeamTrump: BREAKING: Trump campaign files a petition for writ of certiorari to the US. Supreme Court to reverse a trio of Pennsylvania…	1340793998005301250	breaking campaign certiorari court files pennsylvania petition reverse rt supreme trio trump us writ	14
0	user_495	RT @RealSaavedra: Republicans have wanted to do this for months but Democrats, by their own admission, delayed it because of the presidenti…	1340794405834264576	admission delayed democrats months presidenti republicans rt wanted	8
0	user_475	RT @EdwardAshton30: @realDonaldTrump MR PRESIDENT 74-MILLION PLUS HARD-WORKING AMERICANS &amp; THE WORLD KNOWS YOU WON THIS PRESIDENTIAL ELECTI…	1340797710723547136	74 americans amp electi hard million mr president presidential rt won working world	13
0	user_217	RT @RSBNetwork: Democrats tried to steal a Presidential election.  They won’t get away with it.  We only post facts.	1340797248607805443	democrats election facts it post presidential rt steal won	9
0	user_266	RT @NBCNews: NEW: People ages 75 and up and frontline essential workers will be next in line to receive Covid-19 vaccines, according to rec…	1340799208442519559	19 75 ages covid essential frontline line new people rec receive rt vaccines workers	14
0	user_213	RT @SexCounseling: Breaking  Rich Higgins, formerly of the (NSC), said that the presidential election was tantamount to a coup committed “a…	1340799296229306368	breaking committed coup election higgins nsc presidential rich rt tantamount	10
0	user_271	RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…	1340802343265251331	biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent	14
0	user_271	RT @funder: A month from today we will have President Joe Biden, First Lady Dr. Jill Biden, Vice President Kamala Harris and Second Gentlem…	1340802338076954624	biden biden dr gentlem harris jill joe kamala lady month president president rt today vice	15
0	user_266	"RT @YahooNews: President Trump promised his supporters there would be a ""wild"" rally in Washington DC on January 6, the same day that Congr…"	1340802595544322048	congr day dc january president promised rally rt supporters trump washington wild	12
0	user_465	RT @WendyMeer11: Reality Winner alerted us back in 2017 that Russia was interfering in the 2016 Presidential election. She was silenced and…	1340806679433269248	2016 2017 alerted and back election interfering presidential reality rt russia silenced winner	13
0	user_134	"RT @TheAtlantic: ""Given Trump’s psychological profile, it was inevitable that when he felt the walls of reality close in on him ... he woul…"	1340807115456311299	close felt given inevitable profile psychological reality rt trump walls woul	11
0	user_21	RT @PalmerReport: What is Donald Trump so afraid of?   https://t.co/2WqNNLxd8D	1340811417419714562	afraid donald of rt trump	5
0	user_83	RT @GingerGano: Should President Trump invoke Martial Law ???   Retweet this and reply with your answer, follow all who reply!	1340811413330120705	answer follow invoke law martial president reply reply retweet rt trump	11
0	user_317	RT @MSNBC: Rep. Lieu on Pres. Trump’s response to the suspected Russian cyberattack: “I do not understand why when it comes to Putin, Donal…	1340811402131304453	cyberattack donal lieu pres putin rep response rt russian suspected trump understand	12
0	user_97	RT @kylegriffin1: Just before Obama left office, he made it easier for students defrauded by for-profit colleges to apply for federal debt…	1340811538685440002	apply colleges debt defrauded easier federal for left made obama office profit rt students	14
0	user_356	RT @ChuckCallesto: BREAKING REPORT suggests Biden CLAIMED 13-MILLION MORE VOTES than there were ELIGIBLE VOTERS who voted in the 2020 Elect…	1340811515419627521	13 2020 biden breaking claimed elect eligible million report rt suggests voted voters votes	14
0	user_83	RT @RSBNetwork: Democrats tried to steal a Presidential election.  They won’t get away with it.  We only post facts.	1340811655240806401	democrats election facts it post presidential rt steal won	9
0	user_356	RT @RSBNetwork: Democrats tried to steal a Presidential election.  They won’t get away with it.  We only post facts.	1340814887224799234	democrats election facts it post presidential rt steal won	9
0	user_477	RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…	1340815949751087104	biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent	14
0	user_182	@justinamash In other news, Trump's campaign has recorded over $220 Million in donations towards their fight to 're… https://t.co/lFrvBwpoEJ	1340818778897133576	220 campaign donations fight million news re recorded trump	9
0	user_357	RT @LizClaman: Happy Sunday, all! Hang out w/me @MediaBuzzFNC on @foxnews 11aET I'm w/ @HowardKurtz talking media's focus on @realDonaldTru…	1340828409438502915	11aet all focus hang happy me media rt sunday talking	10
0	user_164	RT @lisastark351: I am proud to say that I am one of the more than 81 million Americans who helped Joe Biden steal the election.	1340831307958382592	81 americans biden election helped joe million proud rt steal	10
0	user_231	RT @TheRickyDavila: In MAGAworld, Kimberly Guilfoyle is cheered and praised for being cheap trash on stage at a hate rally, but Dr. Jill Bi…	1340831306071072771	bi cheap cheered dr guilfoyle hate jill kimberly magaworld praised rally rt stage trash	14
0	user_340	RT @yeselson: Shocking—they’re going to poison pill this and millions of people will suffer, just because they wanted to tie Biden’s hands…	1340831275632848897	biden hands millions people pill poison re rt shocking suffer they tie wanted	13
0	user_356	"RT @MajorPatriot: Did you know ""we've gone through some of the most complex military operations this country has ever conducted""?  Did you…"	1340835993054826497	complex conducted country military operations rt ve we you	9
0	user_123	RT @kylegriffin1: The Trump administration is rushing to approve a final wave of large-scale corporate mining and energy projects on federa…	1340836082351403011	administration approve corporate energy federa final large mining projects rt rushing scale trump wave	14
0	user_101	RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…	1340836347674824704	biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent	14
0	user_357	"RT @FPWellman: It's been fascinating today. A lot of ""little Trumpy's"" in my timeline of nobody local politicians or wannabe politicians wh…"	1340836504210272257	fascinating little local lot politicians politicians rt timeline today trumpy wannabe wh	12
0	user_149	RT @JohnFugelsang: 15. America still has crumbling roads, bridges, public schools, infrastructure and an underfunded VA; they looted our mi…	1340837012971036677	15 america bridges crumbling infrastructure looted mi public roads rt schools underfunded va	13
0	user_5	RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…	1340839918550040580	biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent	14
0	user_81	RT @JohnJHarwood: Adam Schiff warned during impeachment Trump would keep putting himself first at America’s expense  he was right  Susan Co…	1340843965927579648	adam america co expense impeachment putting rt schiff susan trump warned	11
0	user_68	RT @girlsreallyrule: When you get your $600 check, IF you get your $600 check, just remember: Trump and Kushner businesses got nearly $4 mi…	1340843956784025607	600 600 businesses check check kushner mi remember rt trump	10
0	user_368	RT @NotHoodlum: Jared Kushner, Lara Trump and John Pence setup a shell corp to secretly pay Trump family members $617 million. John Pence i…	1340844098878582784	617 corp family jared john john kushner lara members million pay pence pence rt secretly setup shell trump trump	19
0	user_264	RT @iampatriottom: @mkraju The 40 &amp; younger GA crowd gave Biden the WIN at 37% of the electorate. Right now, 40 &amp; younger represents 21% of…	1340844612861255681	21 37 40 40 amp amp biden crowd electorate ga gave now of represents rt win younger younger	18
0	user_363	RT @PeteButtigieg: Black and brown neighborhoods have been disproportionately divided by highway projects or left isolated by the lack of a…	1340844611158347781	black brown disproportionately divided highway isolated lack left neighborhoods projects rt	11
0	user_482	RT @SenTedCruz: The Chinese Communist Party’s censorship is being carried out by Hollywood billionaires like @Disney's Bob Iger – who we’re…	1340845252635062272	billionaires bob carried censorship chinese communist hollywood iger party re rt we	12
0	user_398	RT @thedailybeast: WATCH: Sen. Mitt Romney slammed President Donald Trump  over his flirtation with the idea of imposing martial law to rer…	1340848341224222723	donald flirtation idea imposing law martial mitt president rer romney rt sen slammed trump watch	15
0	user_124	RT @Redistrict: Presidential election results in my hometown of Montgomery, NJ...  2004: Kerry 49%, Bush 50% 2020: Biden 68%, Trump 30%	1340848191902785536	2004 2020 30 49 50 68 biden bush election hometown kerry montgomery nj presidential results rt trump	17
0	user_324	RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…	1340848179189788672	biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent	14
0	user_88	RT @Transition46: President-elect Biden believes that every American has the fundamental right to breathe clean air and drink clean water.…	1340853215374487553	air american believes biden breathe clean clean drink elect fundamental president rt water	13
0	user_374	RT @Jillbiden46: Celebrate the Biden-Harris Inauguration with this pin-back photo buttons of Joe &amp; Jill.   printed &amp; Made in USA. https://t…	1340853194088472578	amp amp back biden buttons celebrate harris inauguration jill joe made photo pin printed rt usa	16
0	user_137	RT @SethAbramson: RETWEET if you want Joe Biden's new Attorney General—whoever it may be—to within his/her first 30 days name a Special Cou…	1340853186685333504	30 attorney be biden cou days general her his joe retweet rt special to whoever	15
0	user_358	RT @SethAbramson: RETWEET if you want Joe Biden's new Attorney General—whoever it may be—to within his/her first 30 days name a Special Cou…	1340854235592843264	30 attorney be biden cou days general her his joe retweet rt special to whoever	15
0	user_338	"RT @MajorPatriot: Did you know ""we've gone through some of the most complex military operations this country has ever conducted""?  Did you…"	1340854621657571335	complex conducted country military operations rt ve we you	9
0	user_196	RT @Redistrict: Presidential results in Bedminster Township, NJ:  2016: Trump 48.2%, Clinton 48.0% 2020: Biden 52.6%, Trump 45.9%	1340854746630918146	2016 2020 45 48 48 52 bedminster biden clinton nj presidential results rt township trump trump	16
0	user_390	RT @Randbreloaded: Join us for a delightful inaugural dinner event celebrating this historic election victory A lively, glamorous and styli…	1340857528914223110	celebrating delightful dinner election event glamorous historic inaugural join lively rt styli victory	13
0	user_90	RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…	1340857384168607749	biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent	14
0	user_27	RT @bryanbehar: Why is it that the more Trump demonstrates symptoms of mental and emotional instability, the more MAGAheads on my feed thin…	1340857891872378880	demonstrates emotional feed instability magaheads mental rt symptoms thin trump	10
0	user_12	@thehill 🔴 GOP / Republicans CONTROL the Senate 🔴 Donald J. #Trump in the White House  🇺🇸 #COVID19 in the UNITED ST… https://t.co/jfWUBn7deJ	1340857890538721283	control covid19 donald gop house republicans senate st trump united white 🇺🇸	12
0	user_138	RT @CNN: With his presidency coming to a close, historians and Americans alike are starting to put Trump in historical perspective, CNN's H…	1340857882640838660	alike americans close cnn coming historians historical perspective presidency put rt starting trump	13
0	user_285	RT @KMCRadio: Biden supporters seem to be really losing their minds at how angry they get when you tell them that Biden “won” only 16% of t…	1340858534624440320	16 angry biden biden losing minds rt supporters won	9
0	user_337	RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…	1340861866491301894	biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent	14
0	user_32	RT @donwinslow: The entire Trump family are disgusting people.	1340862203654713344	disgusting entire family people rt trump	6
0	user_185	RT @PeteButtigieg: Black and brown neighborhoods have been disproportionately divided by highway projects or left isolated by the lack of a…	1340862305907724288	black brown disproportionately divided highway isolated lack left neighborhoods projects rt	11
0	user_397	RT @nypapajoe: The Republican Party has morphed into Trump which is why it’s imperative that We demand that Biden puts in place a Prosecuto…	1340867002848690176	biden demand imperative it morphed party place prosecuto puts republican rt trump	12
0	user_221	RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…	1340867321640960000	biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent	14
0	user_384	RT @Prosperous1776: WHAT WAS MISSING from the stolen 2020 Presidential election for the first time ever?  CHECKS &amp; BALANCES  Election judge…	1340867187934937088	2020 amp balances checks election election ever judge missing presidential rt stolen time	13
0	user_377	RT @SethAbramson: RETWEET if you want Joe Biden's new Attorney General—whoever it may be—to within his/her first 30 days name a Special Cou…	1340867652017737728	30 attorney be biden cou days general her his joe retweet rt special to whoever	15
0	user_67	RT @Alyssa_Milano: Here’s what Biden can/should do via executive orders to help U.S. families: 1. temporarily renew extra unemployment bene…	1340871441416400898	bene biden can executive extra families here orders renew rt should temporarily unemployment	13
0	user_380	RT @SethAbramson: RETWEET if you want Joe Biden's new Attorney General—whoever it may be—to within his/her first 30 days name a Special Cou…	1340871400916013068	30 attorney be biden cou days general her his joe retweet rt special to whoever	15
0	user_90	RT @jeremyfaust: I’m an ER doctor and despite trying, I have not yet been able to be vaccinated. https://t.co/xEdhs35tIK	1340871665417211905	doctor er rt trying vaccinated	5
0	user_179	RT @funder: 323,758 Americans dead from the Trump Virus. Trump should spend the rest of his life in prison. So should his accomplices.	1340872428805885953	323 758 accomplices americans dead life prison rest rt spend trump trump virus	13
0	user_163	RT @kylegriffin1: It's now clear: There's not a 'silent' pro-Trump majority in the U.S. Joe Biden won the electoral college. His popular vo…	1340872557935910915	biden clear college electoral joe majority popular pro rt silent trump vo won	13
0	user_95	RT @marklevinshow: Zuckerberg should face a federal investigation and an investigation in every state where his front groups were involved…	1340872749082939397	face federal front groups investigation investigation involved rt state zuckerberg	10
0	user_475	RT @AmyKremer: It’s insane that every Republican in the country is in Georgia to help win the #GASenate seats,  But we will be voting on th…	1340872746452930560	country gasenate georgia insane it republican rt seats th voting win	11
0	user_163	RT @nytimes: Rudy Giuliani, President Trump’s personal lawyer, is said to have pressed the Department of Homeland Security to seize possess…	1340873061244022786	department giuliani homeland lawyer personal possess president pressed rt rudy security seize trump	13
1	user_239	RT @realDonaldTrump: .@senatemajldr and Republican Senators have to get tougher, or you won’t have a Republican Party anymore. We won the P…	1340875617206587392	@senatemajldr anymore party republican republican rt senators tougher won won	10
0	user_99	RT @NotHoodlum: Jared Kushner, Lara Trump and John Pence setup a shell corp to secretly pay Trump family members $617 million. John Pence i…	1340876209744457730	617 corp family jared john john kushner lara members million pay pence pence rt secretly setup shell trump trump	19
0	user_67	RT @kylegriffin1: It's now clear: There's not a 'silent' pro-Trump majority in the U.S. Joe Biden won the electoral college. His popular vo…	1340876348978544640	biden clear college electoral joe majority popular pro rt silent trump vo won	13
